Nombre,Referencia interna,Código de barras,Categoría de producto,Coste,Precio de venta,Unidad SAT,Margen de Utilidad,Margen de Utilidad en %
LLAVE PASO PVC ROSCABLE 1-1/2 ANBEC,LLAPPR112,7506069018534,ANBEC,0.0,119.5,Pieza,119.5,100.0
LLAVE PASO PVC ROSCABLE 1-1/4 ANBEC,LLAPPR114,7506069018527,ANBEC,0.0,87.5,Pieza,87.5,100.0
LLAVE PASO PVC ROSCABLE 1/2 ANBEC,LLAPPR12,7506069050671,ANBEC,0.0,27.0,Pieza,27.0,100.0
LLAVE PASO PVC ROSCABLE 2 ANBEC,LLAPPR2,7506069018541,ANBEC,0.0,187.0,Pieza,187.0,100.0
LLAVE PASO PVC ROSCABLE 3/4 ANBEC,LLAPPR34,7506069020049,ANBEC,0.0,44.3,Pieza,44.3,100.0
LLAVE PASO PVC SOLDABLE 1 ANBEC,LLAPPS1,7506069053061,ANBEC,0.0,63.0,Pieza,63.0,100.0
LLAVE PASO PVC SOLDABLE 1-1/2 ANBEC,LLAPPS112,7506069018503,ANBEC,0.0,119.5,Pieza,119.5,100.0
LLAVE PASO PVC SOLDABLE 1-1/4 ANBEC,LLAPPS114,7506069018497,ANBEC,0.0,87.5,Pieza,87.5,100.0
LLAVE PASO PVC SOLDABLE 1/2 ANBEC,LLAPPS12,7506069050961,ANBEC,0.0,27.0,Pieza,27.0,100.0
LLAVE PASO PVC SOLDABLE 2 ANBEC,LLAPPS2,7506069018510,ANBEC,0.0,187.0,Pieza,187.0,100.0
LLAVE PASO PVC SOLDABLE 3/4 ANBEC,LLAPPS34,7506069020100,ANBEC,0.0,44.3,Pieza,44.3,100.0
LLAVE QUITA FILTRO DE ACEITE DE 2 3/4 - 3 1/4 TRUEPOWER,TPLF1157,7506069050411,ANBEC,0.0,99.0,Pieza,99.0,100.0
LLAVE QUITA FILTRO DE ACEITE DE 3 1/4 - 3 3/4  TRUEPOWER,TPLF1158,7506069050428,ANBEC,0.0,111.0,Pieza,111.0,100.0
LLAVE RETENCION 1/2 CPVC ANBEC,LLARCPVC12,7506069038884,ANBEC,0.0,37.0,Pieza,37.0,100.0
LLAVE RETENCION 1/2 VUELTA ANGULAR 1/2 X 1/2,LLAR1671,7506069057212,ANBEC,0.0,110.0,Pieza,110.0,100.0
LLAVE RETENCION ANGULAR 1/2 X 1/2,LLARAZ,7506069020155,ANBEC,0.0,45.5,Pieza,45.5,100.0
LLAVE RETENCION ANGULAR 1/2 X 1/2 LATON ANBEC,LLAR1674,7506069057243,ANBEC,0.0,130.0,Pieza,130.0,100.0
LLAVE RETENCION ANGULAR 1/2 X 3/8,LLAR1672,7506069057229,ANBEC,0.0,111.0,Pieza,111.0,100.0
LLAVE RETENCION ANGULAR ACERO INOXIDABLE ANBEC ELITE,AELL1071,7506069084317,ANBEC,0.0,180.0,Pieza,180.0,100.0
LLAVE RETENCION ANGULAR NEGRO MATE ACERO INOXIDABLE ANBEC ELITE,AELL1070,7506069084324,ANBEC,0.0,210.0,Pieza,210.0,100.0
LLAVE RETENCION ANGULO 1/4 DE VUELTA 1/2 X 1/2 ANBEC,LLAR1673,7506069057236,ANBEC,0.0,78.5,Pieza,78.5,100.0
LLAVE RETENCION ANGULO 1/4 DE VUELTA 1/2 X 1/2 ESFERA LATON ANBEC,LLARAER,7506069020117,ANBEC,0.0,117.0,Pieza,117.0,100.0
LLAVE RETENCION ANGULO MANERAL METALICO VUELTA COMPLETA 1/2 X 1/2 CON GARBANZO Y TUERCA LATON ANBEC,LLARALG,7506069018640,ANBEC,0.0,91.5,Pieza,91.5,100.0
LLAVE RETENCION RECTA 1/2 X 3/8,LLAR1670,7506069057205,ANBEC,0.0,123.0,Pieza,123.0,100.0
LLAVE RETENCION RECTA 1/4 DE VUELTA LATON 1/2 X 1/2 ANBEC,LLARRE,7506069020124,ANBEC,0.0,86.0,Pieza,86.0,100.0
LLAVE SEGURIDAD P/EXTERIOR CON PORTACANDADO 1/2 ANBEC,LLAJ106,7506069047510,ANBEC,0.0,65.0,Pieza,65.0,100.0
LLAVE STILLSON CON FORRO HULE HEAVY DUTY 10 TRUEPOWER,TPPW10MHD,7506069016332,ANBEC,0.0,142.0,Pieza,142.0,100.0
LLAVE STILLSON CON FORRO HULE HEAVY DUTY 12 TRUEPOWER,TPPW12MHD,7506069016325,ANBEC,0.0,158.0,Pieza,158.0,100.0
LLAVE STILLSON CON FORRO HULE HEAVY DUTY 14 TRUEPOWER,TPPW14MHD,7506069016318,ANBEC,0.0,211.0,Pieza,211.0,100.0
LLAVE STILLSON CON FORRO HULE HEAVY DUTY 18 TRUEPOWER,TPPW18MHD,7506069037214,ANBEC,0.0,306.0,Pieza,306.0,100.0
LLAVE STILLSON CON FORRO HULE HEAVY DUTY 24 TRUEPOWER,TPPW24MHD,7506069070211,ANBEC,0.0,436.0,Pieza,436.0,100.0
LLAVE STILLSON CON FORRO HULE HEAVY DUTY 8 TRUEPOWER,TPPW8MHD,7506069016349,ANBEC,0.0,100.0,Pieza,100.0,100.0
LLAVE TEMPORIZADORA INDIVIDUAL A LA PARED PARA LAVABO,ABLP1910,7506069064081,ANBEC,0.0,845.0,Pieza,845.0,100.0
LLAVE TEMPORIZADORA MINGITORIO CROMADA ANBEC,LLATM,7506069052934,ANBEC,0.0,820.0,Pieza,820.0,100.0
LLAVE TEMPORIZADORA P/LAVABO CROMADA METALICA,MEZL1473,7506069055010,ANBEC,0.0,975.0,Pieza,975.0,100.0
LLAVE TINACO CPVC 1 ANBEC,LLATCPVC1,7506069039805,ANBEC,0.0,132.0,Pieza,132.0,100.0
LLAVE TINACO CPVC 3/4 ANBEC,LLATCPVC34,7506069039799,ANBEC,0.0,87.3,Pieza,87.3,100.0
LONA USO LIGERO AMARILLA 1.5 X 2.1 MTS (5 X 7 FT) TRUEPOWER,TP1100,7506069069284,ANBEC,0.0,62.0,Pieza,62.0,100.0
LONA USO LIGERO AMARILLA 1.8 X 2.4 MTS (6 X 8 FT) TRUEPOWER,TP1101,7506069069291,ANBEC,0.0,92.0,Pieza,92.0,100.0
LONA USO LIGERO AMARILLA 1.8 X 3.0 MTS (6 X 10 FT) TRUEPOWER,TP1102,7506069069307,ANBEC,0.0,106.0,Pieza,106.0,100.0
LONA USO LIGERO AMARILLA 2.0 X 3.0 MTS (6.5 X 10 FT) TRUEPOWER,TP1103,7506069069314,ANBEC,0.0,117.0,Pieza,117.0,100.0
LONA USO LIGERO AMARILLA 2.4 X 3.0 MTS (8 X 10 FT) TRUEPOWER,TP1104,7506069069321,ANBEC,0.0,133.0,Pieza,133.0,100.0
LONA USO LIGERO AMARILLA 2.7 X 3.6 MTS (9 X 12 FT) TRUEPOWER,TP1106,7506069069345,ANBEC,0.0,192.0,Pieza,192.0,100.0
LONA USO LIGERO AMARILLA 3.0 X 3.0 MTS (10 X 10 FT) TRUEPOWER,TP1105,7506069069338,ANBEC,0.0,175.0,Pieza,175.0,100.0
LONA USO LIGERO AMARILLA 3.0 X 3.6 MTS (10 X 12 FT) TRUEPOWER,TP1107,7506069069352,ANBEC,0.0,197.0,Pieza,197.0,100.0
LONA USO LIGERO AMARILLA 3.0 X 4.0 MTS (10 X 13.1 FT) TRUEPOWER,TP1108,7506069069369,ANBEC,0.0,227.0,Pieza,227.0,100.0
LONA USO LIGERO AMARILLA 3.0 X 4.8 MTS (10 X 16 FT) TRUEPOWER,TP1110,7506069069383,ANBEC,0.0,276.0,Pieza,276.0,100.0
LONA USO LIGERO AMARILLA 3.0 X 6.0 MTS (10 X 20 FT) TRUEPOWER,TP1113,7506069069413,ANBEC,0.0,349.0,Pieza,349.0,100.0
LONA USO LIGERO AMARILLA 3.6 X 3.6 MTS (12 X 12 FT) TRUEPOWER,TP1109,7506069069376,ANBEC,0.0,264.0,Pieza,264.0,100.0
LONA USO LIGERO AMARILLA 3.6 X 4.8 MTS (12 X 16 FT) TRUEPOWER,TP1111,7506069069390,ANBEC,0.0,337.0,Pieza,337.0,100.0
LONA USO LIGERO AMARILLA 3.6 X 6.0 MTS (12 X 20 FT) TRUEPOWER,TP1115,7506069069437,ANBEC,0.0,465.0,Pieza,465.0,100.0
LONA USO LIGERO AMARILLA 4.2 X 4.2 MTS (14 X 14 FT) TRUEPOWER,TP1112,7506069069406,ANBEC,0.0,344.0,Pieza,344.0,100.0
LONA USO LIGERO AMARILLA 4.2 X 4.8 MTS (14 X 16 FT) TRUEPOWER,TP1114,7506069069420,ANBEC,0.0,459.0,Pieza,459.0,100.0
LONA USO LIGERO AMARILLA 4.2 X 5.4 MTS (14 X 18 FT) TRUEPOWER,TP1116,7506069069444,ANBEC,0.0,476.0,Pieza,476.0,100.0
LONA USO LIGERO AMARILLA 4.2 X 6.0 MTS (14 X 20 FT) TRUEPOWER,TP1117,7506069069451,ANBEC,0.0,493.0,Pieza,493.0,100.0
LONA USO LIGERO AMARILLA 4.8 X 6.0 MTS (16 X 20 FT) TRUEPOWER,TP1118,7506069069468,ANBEC,0.0,561.0,Pieza,561.0,100.0
LONA USO LIGERO AMARILLA 5.4 X 7.22 MTS (18 X 24 FT) TRUEPOWER,TP1120,7506069069482,ANBEC,0.0,754.0,Pieza,754.0,100.0
LONA USO LIGERO AMARILLA 6.0 X 12.0 MTS (20 X 40 FT) TRUEPOWER,TP1122,7506069069505,ANBEC,0.0,1400.0,Pieza,1400.0,100.0
LONA USO LIGERO AMARILLA 6.0 X 6.0 MTS (20 X 20 FT) TRUEPOWER,TP1119,7506069069475,ANBEC,0.0,699.0,Pieza,699.0,100.0
LONA USO LIGERO AMARILLA 6.0 X 9.0 MTS (20 X 30 FT) TRUEPOWER,TP1121,7506069069499,ANBEC,0.0,984.0,Pieza,984.0,100.0
LONA USO LIGERO AMARILLA 9.0 X 14.0 MTS (29.5 X 45.9 FT) TRUEPOWER,TP1123,7506069069512,ANBEC,0.0,2400.0,Pieza,2400.0,100.0
LONA USO LIGERO AZUL 1.5 X 2.1 MTS (5 X 7 FT) TRUEPOWER,TPL57,7506069018671,ANBEC,0.0,62.0,Pieza,62.0,100.0
LONA USO LIGERO AZUL 1.8 X 2.4 MTS (6 X 8 FT) TRUEPOWER,TPL68,7506069018688,ANBEC,0.0,92.0,Pieza,92.0,100.0
LONA USO LIGERO AZUL 1.8 X 3.0 MTS (6 X 10 FT)  TRUEPOWER,TPL610,7506069018695,ANBEC,0.0,106.0,Pieza,106.0,100.0
LONA USO LIGERO AZUL 2.0 X 3.0 MTS (6.5 X 10 FT) TRUEPOWER,TPL6510,7506069069253,ANBEC,0.0,117.0,Pieza,117.0,100.0
LONA USO LIGERO AZUL 2.4 X 3.0 MTS (8 X 10 FT) TRUEPOWER,TPL810,7506069018701,ANBEC,0.0,133.0,Pieza,133.0,100.0
LONA USO LIGERO AZUL 2.7 X 3.6 MTS (9 X 12 FT) TRUEPOWER,TPL912,7506069018718,ANBEC,0.0,192.0,Pieza,192.0,100.0
LONA USO LIGERO AZUL 3.0 X 3.0 MTS (10 X 10 FT) TRUEPOWER,TPL1010,7506069018725,ANBEC,0.0,175.0,Pieza,175.0,100.0
LONA USO LIGERO AZUL 3.0 X 3.6 MTS (10 X 12 FT) TRUEPOWER,TPL1012,7506069018732,ANBEC,0.0,197.0,Pieza,197.0,100.0
LONA USO LIGERO AZUL 3.0 X 4.0 MTS (10 X 13.1 FT) TRUEPOWER,TPL1013,7506069069260,ANBEC,0.0,227.0,Pieza,227.0,100.0
LONA USO LIGERO AZUL 3.0 X 4.8 MTS (10 X 16 FT) TRUEPOWER,TPL1016,7506069018749,ANBEC,0.0,276.0,Pieza,276.0,100.0
LONA USO LIGERO AZUL 3.0 X 6.0 MTS (10 X 20 FT) TRUEPOWER,TPL1020,7506069018756,ANBEC,0.0,349.0,Pieza,349.0,100.0
LONA USO LIGERO AZUL 3.6 X 3.6 MTS (12 X 12 FT) TRUEPOWER,TPL1212,7506069018763,ANBEC,0.0,264.0,Pieza,264.0,100.0
LONA USO LIGERO AZUL 3.6 X 4.8 MTS (12 X 16 FT) TRUEPOWER,TPL1216,7506069018770,ANBEC,0.0,337.0,Pieza,337.0,100.0
LONA USO LIGERO AZUL 3.6 X 6.0 MTS (12 X 20 FT) TRUEPOWER,TPL1220,7506069018787,ANBEC,0.0,465.0,Pieza,465.0,100.0
LONA USO LIGERO AZUL 4.2 X 4.2 MTS (14 X 14 FT) TRUEPOWER,TPL1414,7506069018794,ANBEC,0.0,344.0,Pieza,344.0,100.0
LONA USO LIGERO AZUL 4.2 X 4.8 MTS (14 X 16 FT) TRUEPOWER,TPL1416,7506069018800,ANBEC,0.0,459.0,Pieza,459.0,100.0
LONA USO LIGERO AZUL 4.2 X 5.4 MTS (14 X 18 FT) TRUEPOWER,TPL1418,7506069018817,ANBEC,0.0,476.0,Pieza,476.0,100.0
LONA USO LIGERO AZUL 4.2 X 6.0 MTS (14 X 20 FT) TRUEPOWER,TPL1420,7506069018824,ANBEC,0.0,493.0,Pieza,493.0,100.0
LONA USO LIGERO AZUL 4.8 X 6.0 MTS (16 X 20 FT) TRUEPOWER,TPL1620,7506069018831,ANBEC,0.0,561.0,Pieza,561.0,100.0
LONA USO LIGERO AZUL 5.4 X 7.2 MTS (18 X 24 FT) TRUEPOWER,TPL1824,7506069018848,ANBEC,0.0,754.0,Pieza,754.0,100.0
LONA USO LIGERO AZUL 6.0 X 12.0 MTS (20 X 40 FT) TRUEPOWER,TPL2040,7506069018879,ANBEC,0.0,1400.0,Pieza,1400.0,100.0
LONA USO LIGERO AZUL 6.0 X 6.0 MTS (20 X 20 FT) TRUEPOWER,TPL2020,7506069018855,ANBEC,0.0,699.0,Pieza,699.0,100.0
LONA USO LIGERO AZUL 6.0 X 9.0 MTS (20 X 30 FT) TRUEPOWER,TPL2030,7506069018862,ANBEC,0.0,984.0,Pieza,984.0,100.0
LONA USO LIGERO AZUL 9.0 X 14.0 MTS (29.5 X 45.9 FT) TRUEPOWER,TPL2041,7506069069277,ANBEC,0.0,2400.0,Pieza,2400.0,100.0
LONA USO LIGERO VERDE 1.5 X 2.1 MTS (5 X 7 FT) TRUEPOWER,TP1125,7506069069529,ANBEC,0.0,62.0,Pieza,62.0,100.0
LONA USO LIGERO VERDE 1.8 X 2.4 MTS (6 X 8 FT) TRUEPOWER,TP1126,7506069069536,ANBEC,0.0,92.0,Pieza,92.0,100.0
LONA USO LIGERO VERDE 1.8 X 3.0 MTS (6 X 10 FT) TRUEPOWER,TP1127,7506069069543,ANBEC,0.0,106.0,Pieza,106.0,100.0
LONA USO LIGERO VERDE 2.0 X 3.0 MTS (6.5 X 10 FT) TRUEPOWER,TP1128,7506069069550,ANBEC,0.0,117.0,Pieza,117.0,100.0
LONA USO LIGERO VERDE 2.4 X 3.0 MTS (8 X 10 FT) TRUEPOWER,TP1129,7506069069567,ANBEC,0.0,133.0,Pieza,133.0,100.0
LONA USO LIGERO VERDE 2.7 X 3.6 MTS (9 X 12 FT) TRUEPOWER,TP1131,7506069069581,ANBEC,0.0,192.0,Pieza,192.0,100.0
LONA USO LIGERO VERDE 3.0 X 3.0 MTS (10 X 10 FT) TRUEPOWER,TP1130,7506069069574,ANBEC,0.0,175.0,Pieza,175.0,100.0
LONA USO LIGERO VERDE 3.0 X 3.6 MTS (10 X 12 FT) TRUEPOWER,TP1132,7506069069598,ANBEC,0.0,197.0,Pieza,197.0,100.0
LONA USO LIGERO VERDE 3.0 X 4.0 MTS (10 X 13.1 FT) TRUEPOWER,TP1133,7506069069604,ANBEC,0.0,227.0,Pieza,227.0,100.0
LONA USO LIGERO VERDE 3.0 X 4.8 MTS (10 X 16 FT) TRUEPOWER,TP1135,7506069069628,ANBEC,0.0,276.0,Pieza,276.0,100.0
LONA USO LIGERO VERDE 3.0 X 6.0 MTS (10 X 20 FT) TRUEPOWER,TP1138,7506069069659,ANBEC,0.0,349.0,Pieza,349.0,100.0
LONA USO LIGERO VERDE 3.6 X 3.6 MTS (12 X 12 FT) TRUEPOWER,TP1134,7506069069611,ANBEC,0.0,264.0,Pieza,264.0,100.0
LONA USO LIGERO VERDE 3.6 X 4.8 MTS (12 X 16 FT) TRUEPOWER,TP1136,7506069069635,ANBEC,0.0,337.0,Pieza,337.0,100.0
LONA USO LIGERO VERDE 3.6 X 6.0 MTS (12 X 20 FT) TRUEPOWER,TP1140,7506069069673,ANBEC,0.0,465.0,Pieza,465.0,100.0
LONA USO LIGERO VERDE 4.2 X 4.2 MTS (14 X 14 FT) TRUEPOWER,TP1137,7506069069642,ANBEC,0.0,344.0,Pieza,344.0,100.0
LONA USO LIGERO VERDE 4.2 X 4.8 MTS (14 X 16 FT) TRUEPOWER,TP1139,7506069069666,ANBEC,0.0,459.0,Pieza,459.0,100.0
LONA USO LIGERO VERDE 4.2 X 5.4 MTS (14 X 18 FT) TRUEPOWER,TP1141,7506069069680,ANBEC,0.0,476.0,Pieza,476.0,100.0
LONA USO LIGERO VERDE 4.2 X 6.0 MTS (14 X 20 FT) TRUEPOWER,TP1142,7506069069697,ANBEC,0.0,493.0,Pieza,493.0,100.0
LONA USO LIGERO VERDE 4.8 X 6.0 MTS (16 X 20 FT) TRUEPOWER,TP1143,7506069069703,ANBEC,0.0,561.0,Pieza,561.0,100.0
LONA USO LIGERO VERDE 5.4 X 7.2 MTS (18 X 24 FT) TRUEPOWER,TP1145,7506069069727,ANBEC,0.0,754.0,Pieza,754.0,100.0
LONA USO LIGERO VERDE 6.0 X 12.0 MTS (20 X 40 FT) TRUEPOWER,TP1147,7506069069741,ANBEC,0.0,1400.0,Pieza,1400.0,100.0
LONA USO LIGERO VERDE 6.0 X 6.0 MTS (20 X 20 FT) TRUEPOWER,TP1144,7506069069710,ANBEC,0.0,699.0,Pieza,699.0,100.0
LONA USO LIGERO VERDE 6.0 X 9.0 MTS (20 X 30 FT) TRUEPOWER,TP1146,7506069069734,ANBEC,0.0,984.0,Pieza,984.0,100.0
LONA USO LIGERO VERDE 9.0 X 14.0 MTS (29.5 X 45.9 FT) TRUEPOWER,TP1148,7506069069758,ANBEC,0.0,2400.0,Pieza,2400.0,100.0
LONA USO RUDO AZUL / NEGRO 1.5 X 2.1 MTS (5 X 7 FT) TRUEPOWER,TP1150,7506069069116,ANBEC,0.0,98.0,Pieza,98.0,100.0
LONA USO RUDO AZUL / NEGRO 1.8 X 2.4 MTS (6 X 8 FT) TRUEPOWER,TP1151,7506069069123,ANBEC,0.0,133.0,Pieza,133.0,100.0
LONA USO RUDO AZUL / NEGRO 2.0 X 3.0 MTS (6.5 X 10 FT) TRUEPOWER,TP1152,7506069069130,ANBEC,0.0,194.0,Pieza,194.0,100.0
LONA USO RUDO AZUL / NEGRO 2.4 X 3.0 MTS (8 X 10 FT) TRUEPOWER,TP1153,7506069069147,ANBEC,0.0,227.0,Pieza,227.0,100.0
LONA USO RUDO AZUL / NEGRO 3.0 X 3.0 MTS (10 X 10 FT) TRUEPOWER,TP1154,7506069069154,ANBEC,0.0,285.0,Pieza,285.0,100.0
LONA USO RUDO AZUL / NEGRO 3.0 X 3.6 MTS (10 X 12 FT) TRUEPOWER,TP1155,7506069069161,ANBEC,0.0,335.0,Pieza,335.0,100.0
LONA USO RUDO AZUL / NEGRO 3.0 X 4.0 MTS (9.8 X 13.1 FT) TRUEPOWER,TP1156,7506069069178,ANBEC,0.0,352.0,Pieza,352.0,100.0
LONA USO RUDO AZUL / NEGRO 3.0 X 5.0 MTS (9.8 X 16.4 FT) TRUEPOWER,TP1157,7506069069185,ANBEC,0.0,467.0,Pieza,467.0,100.0
LONA USO RUDO AZUL / NEGRO 3.6 X 4.8 MTS (12 X 16 FT) TRUEPOWER,TP1158,7506069069192,ANBEC,0.0,490.0,Pieza,490.0,100.0
LONA USO RUDO AZUL / NEGRO 4.0 X 5.0 MTS (13.1 X 16.4 FT) TRUEPOWER,TP1159,7506069069208,ANBEC,0.0,527.0,Pieza,527.0,100.0
LONA USO RUDO AZUL / NEGRO 4.0 X 6.0 MTS (13.1 X 19.6 FT) TRUEPOWER,TP1160,7506069069215,ANBEC,0.0,589.0,Pieza,589.0,100.0
LONA USO RUDO AZUL / NEGRO 4.8 X 6.0 MTS (18 X 20 FT) TRUEPOWER,TP1161,7506069069222,ANBEC,0.0,988.0,Pieza,988.0,100.0
LONA USO RUDO AZUL / NEGRO 6.0 X 6.0 MTS (20 X 20 FT) TRUEPOWER,TP1162,7506069069239,ANBEC,0.0,1223.0,Pieza,1223.0,100.0
LONA USO RUDO AZUL / NEGRO 6.0 X 9.0 MTS (20 X 30 FT) TRUEPOWER,TP1163,7506069069246,ANBEC,0.0,1372.0,Pieza,1372.0,100.0
LONA USO RUDO PLATA / NEGRO 1.5 X 2.1 MTS (5 X 7 FT) TRUEPOWER,TPLR57,7506069018691,ANBEC,0.0,98.0,Pieza,98.0,100.0
LONA USO RUDO PLATA / NEGRO 1.8 X 2.4 MTS (6 X 8 FT) TRUEPOWER,TPLR68,7506069018886,ANBEC,0.0,133.0,Pieza,133.0,100.0
LONA USO RUDO PLATA / NEGRO 2.0 X 3.0 MTS (6.5 X 10 FT) TRUEPOWER,TPLR658,7506069069055,ANBEC,0.0,194.0,Pieza,194.0,100.0
LONA USO RUDO PLATA / NEGRO 2.4 X 3.0 MTS (8 X 10 FT) TRUEPOWER,TPLR810,7506069018909,ANBEC,0.0,227.0,Pieza,227.0,100.0
LONA USO RUDO PLATA / NEGRO 3.0 X 3.0 MTS (10 X 10 FT) TRUEPOWER,TPLR1010,7506069018916,ANBEC,0.0,285.0,Pieza,285.0,100.0
LONA USO RUDO PLATA / NEGRO 3.0 X 3.6 MTS (10 X 12 FT) TRUEPOWER,TPLR1012,7506069018923,ANBEC,0.0,335.0,Pieza,335.0,100.0
LONA USO RUDO PLATA / NEGRO 3.0 X 4.0 MTS (9.8 X 13.1 FT) TRUEPOWER,TPLR1013,7506069069062,ANBEC,0.0,352.0,Pieza,352.0,100.0
LONA USO RUDO PLATA / NEGRO 3.0 X 5.0 MTS (9.8 X 16.4 FT) TRUEPOWER,TPLR1016,7506069069079,ANBEC,0.0,467.0,Pieza,467.0,100.0
LONA USO RUDO PLATA / NEGRO 3.6 X 4.8 MTS (12 X 16 FT) TRUEPOWER,TPLR1216,7506069018930,ANBEC,0.0,490.0,Pieza,490.0,100.0
LONA USO RUDO PLATA / NEGRO 4.0 X 5.0 MTS (13.1 X 16.4 FT) TRUEPOWER,TPLR1316,7506069069086,ANBEC,0.0,527.0,Pieza,527.0,100.0
LONA USO RUDO PLATA / NEGRO 4.0 X 6.0 MTS (13.1 X 19.6 FT) TRUEPOWER,TPLR1319,7506069069093,ANBEC,0.0,589.0,Pieza,589.0,100.0
LONA USO RUDO PLATA / NEGRO 4.8 X 6.0 MTS (18 X 20 FT) TRUEPOWER,TPLR1820,7506069018947,ANBEC,0.0,988.0,Pieza,988.0,100.0
LONA USO RUDO PLATA / NEGRO 6.0 X 6.0 MTS (20 X 20 FT) TRUEPOWER,TPLR2020,7506069069109,ANBEC,0.0,1223.0,Pieza,1223.0,100.0
LONA USO RUDO PLATA / NEGRO 6.0 X 9.0 MTS (20 X 30 FT) TRUEPOWER,TPLR2030,7506069018954,ANBEC,0.0,1372.0,Pieza,1372.0,100.0
LUBRICANTE AFLOJATODO 110 ML TRUEPOWER,TP1057,7506069074707,ANBEC,0.0,34.0,Pieza,34.0,100.0
LUBRICANTE AFLOJATODO 250 ML TRUEPOWER,TP1050,7506069064012,ANBEC,0.0,42.0,Pieza,42.0,100.0
LUBRICANTE AFLOJATODO 400 ML TRUEPOWER,TP1051,7506069064029,ANBEC,0.0,56.0,Pieza,56.0,100.0
LUBRICANTE AFLOJATODO 550 ML TRUEPOWER,TP1058,7506069074714,ANBEC,0.0,81.0,Pieza,81.0,100.0
LUMINARIA DECORATIVA 1.5 X 1.5 10W 019,LUD-019,6909168028519,All,0.0,185.0,Pieza,185.0,100.0
LUMINARIA DECORATIVA 10M 20W 024,LUD-024,6909168028564,All,0.0,299.0,Pieza,299.0,100.0
LUMINARIA DECORATIVA 20W 004,LUD-004,6909168028366,All,0.0,290.0,Pieza,290.0,100.0
LUMINARIA DECORATIVA 2X2 15W/127V 020,LUD-020,6909168028526,All,0.0,248.0,Pieza,248.0,100.0
LUMINARIA DECORATIVA 2X2 40W/127V 022,LUD-022,6909168028540,All,0.0,390.0,Pieza,390.0,100.0
LUMINARIA DECORATIVA 3C3 30W/127V 021,LUD-021,6909168028533,All,0.0,355.0,Pieza,355.0,100.0
LUMINARIA DECORATIVA 3M 10W 015,LUD-015,6909168028472,All,0.0,195.0,Pieza,195.0,100.0
LUMINARIA DECORATIVA 3M 10W/127V 014,LUD-014,6909168028465,All,0.0,195.0,Pieza,195.0,100.0
LUMINARIA DECORATIVA 9M 15W 007,LUD-007,6909168028397,All,0.0,110.0,Pieza,110.0,100.0
LUMINARIA DECORATIVA SOLAR 10W/5V 001,LUD-001,6909168028335,All,0.0,199.0,Pieza,199.0,100.0
LUMINARIA DECORATIVA SOLAR 10W/5V 002,LUD-002,6909168028342,All,0.0,195.0,Pieza,195.0,100.0
LUMINARIA DECORATIVA SOLAR 5W/5V 003,LUD-003,6909168028359,All,0.0,210.0,Pieza,210.0,100.0
LUMINARIA SOLAR 20W 3-5 MTS LS20W74,LS20W74,7503034927419,All,0.0,250.0,Pieza,250.0,100.0
LUMINARIO  DE LEDS FIJO SMD 6 W 420 LM 6400 K CUADRADO STROM,ST2346,7506069064982,ANBEC,0.0,90.0,Pieza,90.0,100.0
LUMINARIO DE LED CON REJILLA 2 X 17 W 2380 LM 3000 K STROM,ST2485,7506069074233,ANBEC,0.0,618.0,Pieza,618.0,100.0
LUMINARIO DE LED CON REJILLA 2 X 17 W 2380 LM 6500 K STROM,ST2486,7506069074240,ANBEC,0.0,618.0,Pieza,618.0,100.0
LUMINARIO DE LED DIRIGIBLE COB 10 W 700 LM 3000 K REDONDO STROM,ST2494,7506069074295,ANBEC,0.0,319.0,Pieza,319.0,100.0
LUMINARIO DE LED DIRIGIBLE COB 10 W 700 LM 6500 K REDONDO STROM,ST2495,7506069074301,ANBEC,0.0,319.0,Pieza,319.0,100.0
LUMINARIO DE LED DIRIGIBLE COB 12 W 840 LM 3000 K REDONDO STROM,ST2278,7506069064593,ANBEC,0.0,441.0,Pieza,441.0,100.0
LUMINARIO DE LED DIRIGIBLE COB 12 W 840 LM 6400 K REDONDO STROM,ST2279,7506069064609,ANBEC,0.0,441.0,Pieza,441.0,100.0
LUMINARIO DE LED DIRIGIBLE COB 15 W 1050 LM 3000 K REDONDO STROM,ST2496,7506069074318,ANBEC,0.0,454.0,Pieza,454.0,100.0
LUMINARIO DE LED DIRIGIBLE COB 15 W 1050 LM 6500 K REDONDO STROM,ST2497,7506069074325,ANBEC,0.0,454.0,Pieza,454.0,100.0
LUMINARIO DE LED DIRIGIBLE COB 3 W 210 LM 3000 K REDONDO STROM,ST2490,7506069074257,ANBEC,0.0,196.0,Pieza,196.0,100.0
LUMINARIO DE LED DIRIGIBLE COB 3 W 210 LM 6500 K REDONDO STROM,ST2491,7506069074264,ANBEC,0.0,196.0,Pieza,196.0,100.0
LUMINARIO DE LED DIRIGIBLE COB 5 W 350 LM 3000 K REDONDO STROM,ST2272,7506069064531,ANBEC,0.0,216.0,Pieza,216.0,100.0
LUMINARIO DE LED DIRIGIBLE COB 5 W 350 LM 3000 K REDONDO STROM,ST2492,7506069074271,ANBEC,0.0,209.0,Pieza,209.0,100.0
LUMINARIO DE LED DIRIGIBLE COB 5 W 350 LM 6400 K REDONDO STROM,ST2273,7506069064548,ANBEC,0.0,216.0,Pieza,216.0,100.0
